t1B1c1, t1B1c1, t1C1c1, t1C1c1, t1D1c1, t1D1c1, t1E1c1, t1E1c1, t1F1c1, t1F1c1, t1G1c1, t1G1c1, 
Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, 
p1B6, , p1C6, , p1D6, , p1E6, , p1F6, , p1G6, , 
X Values, Y Values, X Values, Y Values, X Values, Y Values, X Values, Y Values, X Values, Y Values, X Values, Y Values, 
1921.84, 0.06142876, 1921.84, 0.03477655, 1921.84, 0.00383783, 1921.84, -0.0012465, 1921.84, 0.00084864, 1921.84, 0.00206829, 
1922.04, 0.06152669, 1922.04, 0.03474678, 1922.04, 0.00435592, 1922.04, -0.00061757, 1922.04, 0.00155822, 1922.04, 0.00240167, 
1922.24, 0.06093093, 1922.24, 0.03431928, 1922.24, 0.00360144, 1922.24, -0.00085309, 1922.24, 0.00124548, 1922.24, 0.00246117, 
1922.44, 0.06125482, 1922.44, 0.03451106, 1922.44, 0.00374629, 1922.44, -0.00073527, 1922.44, 0.00148859, 1922.44, 0.0025838, 
1922.64, 0.06212526, 1922.64, 0.03468578, 1922.64, 0.0044228, 1922.64, -0.00047852, 1922.64, 0.00159145, 1922.64, 0.00271412, 
1922.84, 0.0618094, 1922.84, 0.03455618, 1922.84, 0.00439636, 1922.84, -0.00065875, 1922.84, 0.00153535, 1922.84, 0.00165692, 
1923.04, 0.06150196, 1923.04, 0.03445822, 1923.04, 0.00403087, 1923.04, -0.00057148, 1923.04, 0.00132208, 1923.04, 0.00175997, 
1923.24, 0.06097332, 1923.24, 0.03426306, 1923.24, 0.00442559, 1923.24, -0.00076337, 1923.24, 0.00105635, 1923.24, 0.00193456, 
1923.44, 0.06100067, 1923.44, 0.03389311, 1923.44, 0.00392678, 1923.44, -0.00147138, 1923.44, 0.00118277, 1923.44, 0.00154436, 
1923.64, 0.06097013, 1923.64, 0.03364917, 1923.64, 0.00352861, 1923.64, -0.00170874, 1923.64, 0.00075306, 1923.64, 0.0015283, 
1923.84, 0.06081712, 1923.84, 0.03372661, 1923.84, 0.003618, 1923.84, -0.00189132, 1923.84, 0.00121967, 1923.84, 0.00221557, 
1924.04, 0.06137734, 1924.04, 0.03364419, 1924.04, 0.00396847, 1924.04, -0.00163498, 1924.04, 0.00188995, 1924.04, 0.00229092, 
1924.24, 0.06173253, 1924.24, 0.03418674, 1924.24, 0.00433199, 1924.24, -0.00123848, 1924.24, 0.00327422, 1924.24, 0.00341302, 
1924.44, 0.06118415, 1924.44, 0.03397994, 1924.44, 0.00446751, 1924.44, -0.00103977, 1924.44, 0.0029312, 1924.44, 0.00358537, 
1924.64, 0.06105117, 1924.64, 0.03451186, 1924.64, 0.00519169, 1924.64, -0.00069142, 1924.64, 0.00368747, 1924.64, 0.00416083, 
1924.84, 0.06117887, 1924.84, 0.03513515, 1924.84, 0.00599079, 1924.84, -0.00029222, 1924.84, 0.00400932, 1924.84, 0.00461437, 
1925.04, 0.06099595, 1925.04, 0.03495741, 1925.04, 0.00570292, 1925.04, -0.00003936, 1925.04, 0.00409828, 1925.04, 0.00441454, 
1925.24, 0.060949, 1925.24, 0.03445956, 1925.24, 0.00512334, 1925.24, -0.00017158, 1925.24, 0.00412844, 1925.24, 0.00422826, 
1925.44, 0.06108525, 1925.44, 0.03462415, 1925.44, 0.00569071, 1925.44, 0.00036608, 1925.44, 0.00417099, 1925.44, 0.0042981, 
1925.64, 0.06125898, 1925.64, 0.03498691, 1925.64, 0.00539092, 1925.64, 0.00017474, 1925.64, 0.00407003, 1925.64, 0.0042509, 
1925.84, 0.06050958, 1925.84, 0.03474647, 1925.84, 0.00445412, 1925.84, -0.00098391, 1925.84, 0.00318419, 1925.84, 0.00388708, 
1926.04, 0.06018416, 1926.04, 0.03431704, 1926.04, 0.00388656, 1926.04, -0.00135228, 1926.04, 0.00241505, 1926.04, 0.00311639, 
1926.24, 0.06008818, 1926.24, 0.03439945, 1926.24, 0.00261696, 1926.24, -0.00190948, 1926.24, 0.00167713, 1926.24, 0.00264644, 
1926.44, 0.06075909, 1926.44, 0.03446466, 1926.44, 0.00242081, 1926.44, -0.00225956, 1926.44, 0.00137844, 1926.44, 0.00240435, 
1926.64, 0.06090986, 1926.64, 0.03419782, 1926.64, 0.0018791, 1926.64, -0.00231959, 1926.64, 0.00079806, 1926.64, 0.00182752, 
1926.84, 0.06063634, 1926.84, 0.03374157, 1926.84, 0.00146104, 1926.84, -0.0026264, 1926.84, 0.00076401, 1926.84, 0.00070309, 
1927.04, 0.06031142, 1927.04, 0.03362555, 1927.04, 0.00044834, 1927.04, -0.00291671, 1927.04, 0.00013994, 1927.04, 0.00052036, 
1927.24, 0.05987628, 1927.24, 0.03282988, 1927.24, 0.00002397, 1927.24, -0.00338999, 1927.24, 0.00017367, 1927.24, -0.00018206, 
1927.44, 0.06037789, 1927.44, 0.03259418, 1927.44, -0.0000588, 1927.44, -0.00313722, 1927.44, 0.00050303, 1927.44, -0.00028151, 
1927.64, 0.05993406, 1927.64, 0.03154141, 1927.64, -0.00052188, 1927.64, -0.00324198, 1927.64, 0.0001517, 1927.64, -0.0009921, 
1927.84, 0.05995783, 1927.84, 0.03144688, 1927.84, 0.00021331, 1927.84, -0.00291721, 1927.84, 0.00044897, 1927.84, -0.00057911, 
1928.04, 0.06020575, 1928.04, 0.03179936, 1928.04, 0.00033018, 1928.04, -0.00253302, 1928.04, 0.00102167, 1928.04, -0.00008011, 
1928.24, 0.06055149, 1928.24, 0.03219493, 1928.24, 0.00111693, 1928.24, -0.00117241, 1928.24, 0.00149781, 1928.24, 0.00029117, 
1928.44, 0.06059584, 1928.44, 0.03232061, 1928.44, 0.00167227, 1928.44, -0.00039799, 1928.44, 0.00155761, 1928.44, 0.000356, 
1928.64, 0.06052148, 1928.64, 0.03284835, 1928.64, 0.00192321, 1928.64, -0.00003337, 1928.64, 0.00221188, 1928.64, 0.00116631, 
1928.84, 0.05999482, 1928.84, 0.03209609, 1928.84, 0.00243723, 1928.84, 0.00027079, 1928.84, 0.00156116, 1928.84, 0.00067088, 
1929.04, 0.06002386, 1929.04, 0.03245827, 1929.04, 0.00308177, 1929.04, -0.00003887, 1929.04, 0.0012339, 1929.04, 0.00121431, 
1929.24, 0.06104911, 1929.24, 0.03265867, 1929.24, 0.00369526, 1929.24, 0.00075469, 1929.24, 0.00167067, 1929.24, 0.00151041, 
1929.44, 0.06103398, 1929.44, 0.0328488, 1929.44, 0.00344544, 1929.44, -0.00006223, 1929.44, 0.00122501, 1929.44, 0.00102022, 
1929.64, 0.06050076, 1929.64, 0.03353208, 1929.64, 0.00283628, 1929.64, -0.00064555, 1929.64, 0.00151089, 1929.64, 0.00098032, 
1929.84, 0.05980686, 1929.84, 0.03369591, 1929.84, 0.00251086, 1929.84, -0.00157117, 1929.84, 0.00146425, 1929.84, 0.00056482, 
1930.04, 0.0602687, 1930.04, 0.03407249, 1930.04, 0.00242225, 1930.04, -0.00113008, 1930.04, 0.00178488, 1930.04, 0.00126697, 
1930.24, 0.06045858, 1930.24, 0.03467947, 1930.24, 0.00257274, 1930.24, -0.0018237, 1930.24, 0.00198762, 1930.24, 0.00200076, 
1930.44, 0.06003051, 1930.44, 0.03454536, 1930.44, 0.00210675, 1930.44, -0.00310055, 1930.44, 0.00152676, 1930.44, 0.00144087, 
1930.64, 0.05992567, 1930.64, 0.03507149, 1930.64, 0.00312336, 1930.64, -0.00212936, 1930.64, 0.00191063, 1930.64, 0.00215816, 
1930.84, 0.05976595, 1930.84, 0.03520732, 1930.84, 0.00354691, 1930.84, -0.00237572, 1930.84, 0.00229042, 1930.84, 0.00183678, 
1931.04, 0.05960739, 1931.04, 0.03526073, 1931.04, 0.00364729, 1931.04, -0.00240538, 1931.04, 0.00211635, 1931.04, 0.00201641, 
1931.24, 0.05926836, 1931.24, 0.03443785, 1931.24, 0.00366572, 1931.24, -0.00283484, 1931.24, 0.00250573, 1931.24, 0.00219909, 
1931.44, 0.05911998, 1931.44, 0.03403172, 1931.44, 0.00335753, 1931.44, -0.00277343, 1931.44, 0.00242008, 1931.44, 0.00226426, 
1931.64, 0.05846058, 1931.64, 0.03326371, 1931.64, 0.00317302, 1931.64, -0.00332485, 1931.64, 0.00236791, 1931.64, 0.00166577, 
1931.84, 0.05880583, 1931.84, 0.03428345, 1931.84, 0.00387373, 1931.84, -0.00285275, 1931.84, 0.00244699, 1931.84, 0.00242652, 
1932.04, 0.05871528, 1932.04, 0.03430361, 1932.04, 0.00364705, 1932.04, -0.00278929, 1932.04, 0.00248221, 1932.04, 0.00233235, 
1932.24, 0.05922249, 1932.24, 0.0344477, 1932.24, 0.00463624, 1932.24, -0.0020983, 1932.24, 0.00281986, 1932.24, 0.00215381, 
1932.44, 0.0588456, 1932.44, 0.03327503, 1932.44, 0.00434239, 1932.44, -0.00314746, 1932.44, 0.00208023, 1932.44, 0.00150638, 
1932.64, 0.05922745, 1932.64, 0.03309294, 1932.64, 0.00434182, 1932.64, -0.00257925, 1932.64, 0.00172435, 1932.64, 0.00222176, 
1932.84, 0.0594763, 1932.84, 0.03265157, 1932.84, 0.00472221, 1932.84, -0.00268606, 1932.84, 0.0012855, 1932.84, 0.00161751, 
1933.04, 0.06027469, 1933.04, 0.03311455, 1933.04, 0.00497589, 1933.04, -0.00250278, 1933.04, 0.00118734, 1933.04, 0.00205907, 
1933.24, 0.06107072, 1933.24, 0.03309076, 1933.24, 0.00523366, 1933.24, -0.00158281, 1933.24, 0.00211191, 1933.24, 0.00203579, 
1933.44, 0.06066861, 1933.44, 0.03301028, 1933.44, 0.00460067, 1933.44, -0.00199489, 1933.44, 0.00240175, 1933.44, 0.00164382, 
1933.64, 0.06083385, 1933.64, 0.03346436, 1933.64, 0.0048148, 1933.64, -0.00144145, 1933.64, 0.00274915, 1933.64, 0.00169567, 
1933.84, 0.06065396, 1933.84, 0.03320482, 1933.84, 0.00401564, 1933.84, -0.00170871, 1933.84, 0.00235747, 1933.84, 0.00101652, 
1934.04, 0.06076888, 1934.04, 0.03351621, 1934.04, 0.00416012, 1934.04, -0.00137007, 1934.04, 0.00241727, 1934.04, 0.00112839, 
1934.24, 0.06039655, 1934.24, 0.03330933, 1934.24, 0.00353964, 1934.24, -0.00210093, 1934.24, 0.00193626, 1934.24, 0.00053935, 
1934.44, 0.0597643, 1934.44, 0.03308135, 1934.44, 0.00349953, 1934.44, -0.00234716, 1934.44, 0.00169621, 1934.44, -0.00024212, 
1934.64, 0.059786, 1934.64, 0.03340007, 1934.64, 0.00409624, 1934.64, -0.00141127, 1934.64, 0.00153569, 1934.64, 0.00026109, 
1934.84, 0.06016025, 1934.84, 0.03322474, 1934.84, 0.00354966, 1934.84, -0.00173066, 1934.84, 0.00150595, 1934.84, -0.00054295, 
1935.04, 0.05920974, 1935.04, 0.03268512, 1935.04, 0.002639, 1935.04, -0.00246134, 1935.04, 0.00087575, 1935.04, -0.00092825, 
1935.24, 0.05882779, 1935.24, 0.03215383, 1935.24, 0.00221304, 1935.24, -0.00249064, 1935.24, 0.00019715, 1935.24, -0.00086015, 
1935.44, 0.05880059, 1935.44, 0.03266893, 1935.44, 0.00181701, 1935.44, -0.0022664, 1935.44, 0.00003084, 1935.44, -0.00066955, 
1935.64, 0.05869641, 1935.64, 0.03285662, 1935.64, 0.00210447, 1935.64, -0.00262777, 1935.64, -0.00006647, 1935.64, -0.00082738, 
1935.84, 0.05848023, 1935.84, 0.0328218, 1935.84, 0.00143938, 1935.84, -0.00324974, 1935.84, -0.00042712, 1935.84, -0.00103921, 
1936.04, 0.05835492, 1936.04, 0.03252286, 1936.04, 0.00107533, 1936.04, -0.00359664, 1936.04, 0.00010536, 1936.04, -0.00109491, 
1936.24, 0.05882962, 1936.24, 0.03269827, 1936.24, 0.00092687, 1936.24, -0.0032497, 1936.24, 0.00030948, 1936.24, -0.00080077, 
1936.44, 0.05905507, 1936.44, 0.03209579, 1936.44, 0.00101984, 1936.44, -0.00369439, 1936.44, -0.00011075, 1936.44, -0.00071009, 
1936.64, 0.05966215, 1936.64, 0.03237429, 1936.64, 0.0014153, 1936.64, -0.00304767, 1936.64, 0.00017047, 1936.64, 0.00018037, 
1936.84, 0.06026312, 1936.84, 0.03238425, 1936.84, 0.00169977, 1936.84, -0.00300886, 1936.84, 0.00014925, 1936.84, -0.00045003, 
1937.04, 0.06063602, 1937.04, 0.03305262, 1937.04, 0.00209262, 1937.04, -0.00272528, 1937.04, 0.00021122, 1937.04, -0.00014553, 
1937.24, 0.06086633, 1937.24, 0.0332962, 1937.24, 0.00270878, 1937.24, -0.00258116, 1937.24, 0.00132668, 1937.24, 0.00044419, 
1937.44, 0.06097814, 1937.44, 0.03357331, 1937.44, 0.00293692, 1937.44, -0.00241867, 1937.44, 0.00144279, 1937.44, 0.0003238, 
1937.64, 0.06138607, 1937.64, 0.03450662, 1937.64, 0.00376871, 1937.64, -0.00192664, 1937.64, 0.00138389, 1937.64, 0.00034011, 
1937.84, 0.06191045, 1937.84, 0.03466117, 1937.84, 0.00416167, 1937.84, -0.002504, 1937.84, 0.00172138, 1937.84, 0.00045811, 
1938.04, 0.06205789, 1938.04, 0.03508673, 1938.04, 0.00468451, 1938.04, -0.00224127, 1938.04, 0.00192922, 1938.04, 0.00119347, 
1938.24, 0.06270976, 1938.24, 0.03511476, 1938.24, 0.00497169, 1938.24, -0.00232286, 1938.24, 0.00207336, 1938.24, 0.001769, 
1938.44, 0.0626298, 1938.44, 0.03556302, 1938.44, 0.00548948, 1938.44, -0.00231706, 1938.44, 0.00192792, 1938.44, 0.00196879, 
1938.64, 0.06326448, 1938.64, 0.03597093, 1938.64, 0.00566457, 1938.64, -0.00167424, 1938.64, 0.00168089, 1938.64, 0.00268597, 
1938.84, 0.06332916, 1938.84, 0.03545493, 1938.84, 0.00578127, 1938.84, -0.00096963, 1938.84, 0.00198097, 1938.84, 0.00294477, 
1939.04, 0.06245232, 1939.04, 0.03564235, 1939.04, 0.00527511, 1939.04, -0.00109703, 1939.04, 0.0012676, 1939.04, 0.0030638, 
1939.24, 0.06294215, 1939.24, 0.03592942, 1939.24, 0.00536175, 1939.24, -0.00025253, 1939.24, 0.0006559, 1939.24, 0.00360557, 
1939.44, 0.06259296, 1939.44, 0.03599804, 1939.44, 0.00458028, 1939.44, -0.00021348, 1939.44, 0.00067136, 1939.44, 0.0033633, 
1939.64, 0.06199906, 1939.64, 0.03498005, 1939.64, 0.00381374, 1939.64, -0.00102442, 1939.64, 0.00034111, 1939.64, 0.00297255, 
1939.84, 0.06106021, 1939.84, 0.03476213, 1939.84, 0.00314061, 1939.84, -0.00107763, 1939.84, 0.00032056, 1939.84, 0.0026059, 
1940.04, 0.06060031, 1940.04, 0.03510299, 1940.04, 0.00300174, 1940.04, -0.00078466, 1940.04, 0.00057664, 1940.04, 0.00232601, 
1940.24, 0.06015727, 1940.24, 0.03470976, 1940.24, 0.00256545, 1940.24, -0.0011009, 1940.24, -0.00050602, 1940.24, 0.00182152, 
1940.44, 0.05915336, 1940.44, 0.0340806, 1940.44, 0.00243419, 1940.44, -0.00169132, 1940.44, -0.00105087, 1940.44, 0.00111701, 
1940.64, 0.05869673, 1940.64, 0.03375652, 1940.64, 0.00177635, 1940.64, -0.00171745, 1940.64, -0.00070939, 1940.64, 0.00038032, 
1940.84, 0.05867013, 1940.84, 0.03350107, 1940.84, 0.00133271, 1940.84, -0.00171427, 1940.84, -0.00041206, 1940.84, -0.00076459, 
1941.04, 0.05836961, 1941.04, 0.03367496, 1941.04, 0.00194199, 1941.04, -0.0025415, 1941.04, -0.00055258, 1941.04, -0.00043215, 
1941.24, 0.05855715, 1941.24, 0.03368669, 1941.24, 0.00186724, 1941.24, -0.00275393, 1941.24, -0.00006557, 1941.24, -0.00023935, 
1941.44, 0.05891166, 1941.44, 0.03426498, 1941.44, 0.00203884, 1941.44, -0.00278358, 1941.44, -0.0000028, 1941.44, -0.00052169, 
1941.64, 0.05913141, 1941.64, 0.03426474, 1941.64, 0.00205177, 1941.64, -0.00287459, 1941.64, 0.00020897, 1941.64, -0.0003325, 
1941.84, 0.05994933, 1941.84, 0.03458454, 1941.84, 0.00248513, 1941.84, -0.00275235, 1941.84, 0.00147309, 1941.84, 0.00057333, 
1942.04, 0.06012184, 1942.04, 0.03517076, 1942.04, 0.00291103, 1942.04, -0.00149453, 1942.04, 0.00189455, 1942.04, 0.00168513, 
1942.24, 0.06092316, 1942.24, 0.03553918, 1942.24, 0.00332351, 1942.24, -0.00171829, 1942.24, 0.00222109, 1942.24, 0.00200299, 
1942.44, 0.06140182, 1942.44, 0.03619225, 1942.44, 0.00427014, 1942.44, -0.00114097, 1942.44, 0.00293416, 1942.44, 0.00304543, 
1942.64, 0.0621214, 1942.64, 0.03659974, 1942.64, 0.00492537, 1942.64, -0.0005769, 1942.64, 0.00339787, 1942.64, 0.00403154, 
1942.84, 0.06212082, 1942.84, 0.0366327, 1942.84, 0.00512313, 1942.84, -0.00032223, 1942.84, 0.00365788, 1942.84, 0.00426789, 
1943.04, 0.0629123, 1943.04, 0.0376731, 1943.04, 0.00595011, 1943.04, -0.00002867, 1943.04, 0.00379202, 1943.04, 0.00456137, 
1943.24, 0.06386385, 1943.24, 0.03806825, 1943.24, 0.00648089, 1943.24, 0.0008421, 1943.24, 0.00398205, 1943.24, 0.00517944, 
1943.44, 0.06404681, 1943.44, 0.03797135, 1943.44, 0.00632067, 1943.44, 0.0007361, 1943.44, 0.00370314, 1943.44, 0.00508791, 
1943.64, 0.06361304, 1943.64, 0.03794241, 1943.64, 0.00643806, 1943.64, 0.00061878, 1943.64, 0.00323516, 1943.64, 0.00506775, 
1943.84, 0.06312218, 1943.84, 0.03837733, 1943.84, 0.00664965, 1943.84, 0.00038591, 1943.84, 0.0031403, 1943.84, 0.00522647, 
1944.04, 0.06252058, 1944.04, 0.03848766, 1944.04, 0.00626206, 1944.04, 0.00040435, 1944.04, 0.00269133, 1944.04, 0.00512098, 
1944.24, 0.06154437, 1944.24, 0.03782142, 1944.24, 0.0051798, 1944.24, -0.0004225, 1944.24, 0.00135069, 1944.24, 0.00410945, 
1944.44, 0.06019687, 1944.44, 0.03727403, 1944.44, 0.00446411, 1944.44, -0.00114169, 1944.44, 0.00074856, 1944.44, 0.00293209, 
1944.64, 0.0597981, 1944.64, 0.03660977, 1944.64, 0.00393389, 1944.64, -0.00152484, 1944.64, 0.00058444, 1944.64, 0.00182038, 
1944.84, 0.05936676, 1944.84, 0.03628423, 1944.84, 0.00376449, 1944.84, -0.0019162, 1944.84, -0.0000971, 1944.84, 0.00137139, 
1945.04, 0.05890944, 1945.04, 0.03588322, 1945.04, 0.00361874, 1945.04, -0.00183701, 1945.04, -0.00057986, 1945.04, 0.00188826, 
1945.24, 0.05875735, 1945.24, 0.03570629, 1945.24, 0.00285977, 1945.24, -0.0018037, 1945.24, -0.00050611, 1945.24, 0.0020807, 
1945.44, 0.05832048, 1945.44, 0.03561172, 1945.44, 0.00272306, 1945.44, -0.00196948, 1945.44, -0.00033223, 1945.44, 0.00205655, 
1945.64, 0.058566, 1945.64, 0.03578704, 1945.64, 0.0026711, 1945.64, -0.00104943, 1945.64, 0.000739, 1945.64, 0.00251313, 
1945.84, 0.05904568, 1945.84, 0.03600508, 1945.84, 0.0033172, 1945.84, -0.00016396, 1945.84, 0.00145197, 1945.84, 0.0024774, 
1946.04, 0.05916594, 1946.04, 0.03618266, 1946.04, 0.00374801, 1946.04, -0.00004317, 1946.04, 0.00159587, 1946.04, 0.00269066, 
1946.24, 0.05956295, 1946.24, 0.03667912, 1946.24, 0.00412293, 1946.24, -0.00011155, 1946.24, 0.00209924, 1946.24, 0.00270769, 
1946.44, 0.06049019, 1946.44, 0.03668685, 1946.44, 0.00469985, 1946.44, 0.0000382, 1946.44, 0.0029914, 1946.44, 0.00305254, 
1946.64, 0.06122301, 1946.64, 0.0371391, 1946.64, 0.00527923, 1946.64, 0.00032567, 1946.64, 0.00324711, 1946.64, 0.00313798, 
1946.84, 0.06162662, 1946.84, 0.03739712, 1946.84, 0.00552804, 1946.84, 0.00076576, 1946.84, 0.00382871, 1946.84, 0.00297309, 
1947.04, 0.06248146, 1947.04, 0.03757653, 1947.04, 0.00603705, 1947.04, 0.00130918, 1947.04, 0.00379276, 1947.04, 0.00309104, 
1947.24, 0.06226031, 1947.24, 0.03717504, 1947.24, 0.00555529, 1947.24, 0.00059582, 1947.24, 0.00339582, 1947.24, 0.0026365, 
1947.44, 0.06192008, 1947.44, 0.03706591, 1947.44, 0.00489314, 1947.44, -0.00015846, 1947.44, 0.00288858, 1947.44, 0.00224171, 
1947.64, 0.06120763, 1947.64, 0.0368206, 1947.64, 0.00414871, 1947.64, -0.00081656, 1947.64, 0.00234433, 1947.64, 0.0016408, 
1947.84, 0.06071065, 1947.84, 0.03683184, 1947.84, 0.00360236, 1947.84, -0.00117967, 1947.84, 0.00183839, 1947.84, 0.00185093, 
1948.04, 0.06036359, 1948.04, 0.03647014, 1948.04, 0.0035436, 1948.04, -0.00129342, 1948.04, 0.00116555, 1948.04, 0.00112313, 
1948.24, 0.06013794, 1948.24, 0.03640501, 1948.24, 0.00371479, 1948.24, -0.00217298, 1948.24, -0.00001265, 1948.24, 0.00043447, 
1948.44, 0.05943778, 1948.44, 0.03659808, 1948.44, 0.00367213, 1948.44, -0.00262779, 1948.44, -0.0004927, 1948.44, 0.00000941, 
1948.64, 0.05962439, 1948.64, 0.03646534, 1948.64, 0.00372954, 1948.64, -0.00285703, 1948.64, -0.00082058, 1948.64, 0.00040553, 
1948.84, 0.05897057, 1948.84, 0.0359916, 1948.84, 0.00366477, 1948.84, -0.00296315, 1948.84, -0.00084278, 1948.84, 0.0008939, 
1949.04, 0.05902456, 1949.04, 0.0358049, 1949.04, 0.00355282, 1949.04, -0.00293217, 1949.04, -0.00040625, 1949.04, 0.00173917, 
1949.24, 0.05917998, 1949.24, 0.03590023, 1949.24, 0.0031831, 1949.24, -0.00359229, 1949.24, -0.00095873, 1949.24, 0.00237328, 
1949.44, 0.05925499, 1949.44, 0.03574723, 1949.44, 0.00299619, 1949.44, -0.00360845, 1949.44, 0.00000181, 1949.44, 0.00259417, 
1949.64, 0.05982133, 1949.64, 0.03561282, 1949.64, 0.00294972, 1949.64, -0.00324636, 1949.64, 0.00020414, 1949.64, 0.002656, 
1949.84, 0.0597086, 1949.84, 0.03548118, 1949.84, 0.00326924, 1949.84, -0.00324005, 1949.84, 0.00069513, 1949.84, 0.00307871, 
1950.04, 0.06014441, 1950.04, 0.03627514, 1950.04, 0.00331667, 1950.04, -0.00322219, 1950.04, 0.0009844, 1950.04, 0.003484, 
1950.24, 0.06094782, 1950.24, 0.0367352, 1950.24, 0.00379782, 1950.24, -0.00301533, 1950.24, 0.00121462, 1950.24, 0.00352846, 
1950.44, 0.06174282, 1950.44, 0.03657442, 1950.44, 0.00425881, 1950.44, -0.00276036, 1950.44, 0.00145728, 1950.44, 0.00375871, 
1950.64, 0.06258872, 1950.64, 0.0370773, 1950.64, 0.00515398, 1950.64, -0.00166137, 1950.64, 0.0014291, 1950.64, 0.00417498, 
1950.84, 0.06267976, 1950.84, 0.03748207, 1950.84, 0.00490817, 1950.84, -0.0014336, 1950.84, 0.00175754, 1950.84, 0.00375384, 
1951.04, 0.06322218, 1951.04, 0.03770836, 1951.04, 0.00529621, 1951.04, -0.00143258, 1951.04, 0.00160353, 1951.04, 0.00396656, 
1951.24, 0.06306267, 1951.24, 0.03793064, 1951.24, 0.00507459, 1951.24, -0.00156489, 1951.24, 0.00167019, 1951.24, 0.00379546, 
1951.44, 0.06340568, 1951.44, 0.03793548, 1951.44, 0.00489064, 1951.44, -0.00093283, 1951.44, 0.00138824, 1951.44, 0.00399299, 
1951.64, 0.063361, 1951.64, 0.03807856, 1951.64, 0.00495983, 1951.64, -0.0004868, 1951.64, 0.00116234, 1951.64, 0.00354745, 
1951.84, 0.06302315, 1951.84, 0.03798786, 1951.84, 0.00526819, 1951.84, -0.00048791, 1951.84, 0.00066729, 1951.84, 0.00317967, 
1952.04, 0.06277526, 1952.04, 0.03779924, 1952.04, 0.00574038, 1952.04, -0.00074369, 1952.04, 0.00063126, 1952.04, 0.00265267, 
1952.24, 0.06251942, 1952.24, 0.0382479, 1952.24, 0.00541557, 1952.24, -0.00079464, 1952.24, 0.00013241, 1952.24, 0.00280258, 
1952.44, 0.06208996, 1952.44, 0.03759363, 1952.44, 0.00456967, 1952.44, -0.0007103, 1952.44, -0.00024708, 1952.44, 0.00254446, 
1952.64, 0.06141357, 1952.64, 0.03674747, 1952.64, 0.00405093, 1952.64, -0.00151715, 1952.64, -0.0008683, 1952.64, 0.00245413, 
1952.84, 0.0603728, 1952.84, 0.03623333, 1952.84, 0.00354653, 1952.84, -0.00175413, 1952.84, -0.00018848, 1952.84, 0.00208223, 
1953.04, 0.06018371, 1953.04, 0.03608091, 1953.04, 0.00252454, 1953.04, -0.0022016, 1953.04, 0.00005858, 1953.04, 0.00182634, 
1953.24, 0.05956295, 1953.24, 0.03568376, 1953.24, 0.00150881, 1953.24, -0.00303659, 1953.24, -0.00008587, 1953.24, 0.00130537, 
1953.44, 0.05914774, 1953.44, 0.03470598, 1953.44, 0.00098822, 1953.44, -0.00369572, 1953.44, -0.00002974, 1953.44, 0.00012517, 
1953.64, 0.05926953, 1953.64, 0.03471267, 1953.64, 0.00081049, 1953.64, -0.00389798, 1953.64, 0.00003599, 1953.64, 0.00005573, 
1953.84, 0.05913722, 1953.84, 0.03459198, 1953.84, 0.00120244, 1953.84, -0.00398288, 1953.84, 0.00049707, 1953.84, 0.00056709, 
1954.04, 0.05951462, 1954.04, 0.03537704, 1954.04, 0.0017884, 1954.04, -0.00415192, 1954.04, 0.00031024, 1954.04, 0.00067913, 
1954.24, 0.0600852, 1954.24, 0.03561371, 1954.24, 0.00262827, 1954.24, -0.00368639, 1954.24, 0.00041586, 1954.24, 0.00124987, 
1954.44, 0.06064508, 1954.44, 0.03607708, 1954.44, 0.00355223, 1954.44, -0.00280761, 1954.44, 0.00116433, 1954.44, 0.00214636, 
1954.64, 0.06153154, 1954.64, 0.03680388, 1954.64, 0.00422785, 1954.64, -0.00168634, 1954.64, 0.00156833, 1954.64, 0.0030244, 
1954.84, 0.06220657, 1954.84, 0.03680573, 1954.84, 0.00405319, 1954.84, -0.00142026, 1954.84, 0.00233866, 1954.84, 0.00337679, 
1955.04, 0.06280513, 1955.04, 0.03720591, 1955.04, 0.00423312, 1955.04, -0.00092545, 1955.04, 0.00254873, 1955.04, 0.00451399, 
1955.24, 0.06287628, 1955.24, 0.03750265, 1955.24, 0.00426101, 1955.24, -0.00020743, 1955.24, 0.00275884, 1955.24, 0.00504738, 
1955.44, 0.06303747, 1955.44, 0.037157, 1955.44, 0.00485228, 1955.44, 0.000333, 1955.44, 0.00277009, 1955.44, 0.00567123, 
1955.64, 0.06242409, 1955.64, 0.03688165, 1955.64, 0.00505086, 1955.64, 0.0003431, 1955.64, 0.00298939, 1955.64, 0.00516445, 
1955.84, 0.06227907, 1955.84, 0.03639787, 1955.84, 0.00533262, 1955.84, -0.00027712, 1955.84, 0.00245417, 1955.84, 0.00504924, 
1956.04, 0.06237285, 1956.04, 0.03687671, 1956.04, 0.00609456, 1956.04, 0.0001, 1956.04, 0.00256309, 1956.04, 0.00594426, 
1956.24, 0.0617217, 1956.24, 0.03685701, 1956.24, 0.00580116, 1956.24, -0.00007265, 1956.24, 0.00240013, 1956.24, 0.00570358, 
