 Data Alignment: None,,,,,,,,,,,,,,,
 Data Alignment Step: 0,,,,,,,,,,,,,,,
C:\Users\Labuser\Desktop\Laras\20230125_AR2G_1OLD\Experiment_1, 230125_001.frd, 230125_002.frd, 230125_003.frd, 230125_004.frd, 230125_005.frd, 230125_006.frd, 230125_007.frd, 230125_008.frd, 230125_009.frd, 230125_010.frd, 230125_011.frd, 230125_012.frd, 230125_013.frd, 230125_014.frd, 
X Values, A1, B1, C1, D1, E1, F1, G1, A2, B2, C2, D2, E2, F2, G2, 
3285.25,-0.16122989,-0.05443021,-0.0819725,-0.12698579,-0.12078706,-0.09843823,-0.0909752,-0.18586771,-0.17798547,-0.21308732,-0.20404702,-0.20653892,-0.20184891,-0.17249627, 
3285.44,-0.16288728,-0.05756741,-0.07582396,-0.12292477,-0.11924741,-0.09303766,-0.09161086,-0.19235244,-0.17764282,-0.21322571,-0.20124267,-0.2093679,-0.19537312,-0.17465885, 
3285.64,-0.16216242,-0.05630002,-0.0798654,-0.12327284,-0.11888681,-0.0943471,-0.08964041,-0.18551405,-0.17731881,-0.21330233,-0.1998042,-0.20873918,-0.20106679,-0.17291465, 
3285.84,-0.16476499,-0.05503642,-0.07464465,-0.12083718,-0.12152365,-0.09720638,-0.09126058,-0.19079229,-0.17785589,-0.21178663,-0.20074148,-0.20585468,-0.19825603,-0.17288411, 
3286.03,-0.16171455,-0.05815359,-0.07571215,-0.12334924,-0.11932547,-0.09619549,-0.09169721,-0.18896781,-0.17963767,-0.21272418,-0.19913472,-0.20804258,-0.19893304,-0.17465624, 
3286.25,-0.16238633,-0.05562162,-0.07449485,-0.12143409,-0.12117299,-0.09537703,-0.0917626,-0.19301651,-0.1777761,-0.21183713,-0.20422067,-0.21045104,-0.19890022,-0.17418218, 
3286.45,-0.16195174,-0.05824267,-0.07559145,-0.11904014,-0.12422582,-0.09653719,-0.08833323,-0.18697131,-0.17497332,-0.20848423,-0.19909097,-0.20927861,-0.20155671,-0.17473614, 
3286.64,-0.16067792,-0.05962119,-0.07736674,-0.12352125,-0.12518464,-0.09976623,-0.08845448,-0.18887159,-0.18128181,-0.21489778,-0.19945143,-0.20939884,-0.19983803,-0.17582214, 
3286.84,-0.1617942,-0.05596798,-0.07441746,-0.11996486,-0.1224825,-0.09595387,-0.08862697,-0.18961722,-0.17715083,-0.2140075,-0.19997221,-0.20955814,-0.19611672,-0.17556147, 
3287.04,-0.16104932,-0.05914234,-0.0781178,-0.12301276,-0.12325656,-0.09491757,-0.09013548,-0.18917158,-0.17789474,-0.21311833,-0.19880483,-0.21059197,-0.19831076,-0.1723623, 
3287.23,-0.15972289,-0.05541399,-0.07462293,-0.11948941,-0.12245019,-0.09671088,-0.09200156,-0.19043691,-0.17865916,-0.21121742,-0.20219861,-0.20795999,-0.19777429,-0.17574181, 
3287.45,-0.16525704,-0.05361785,-0.07611229,-0.12255581,-0.12612301,-0.09300945,-0.09115101,-0.1883079,-0.17499892,-0.21220908,-0.20370919,-0.21008666,-0.19852884,-0.17221773, 
3287.64,-0.16018185,-0.05506555,-0.07341215,-0.12518187,-0.12332669,-0.09811595,-0.0880077,-0.18752509,-0.17857367,-0.21251257,-0.19827509,-0.2112835,-0.19759485,-0.17585061, 
3287.84,-0.15903486,-0.05767673,-0.07631295,-0.12024374,-0.11813612,-0.10006897,-0.09280557,-0.19000566,-0.17299266,-0.21091232,-0.2042633,-0.20847602,-0.20059544,-0.17350975, 
3288.04,-0.15676527,-0.05393981,-0.07719244,-0.1248024,-0.11897682,-0.09485193,-0.090338,-0.19105701,-0.17629543,-0.21449123,-0.20369606,-0.21482065,-0.19931976,-0.17599124, 
3288.24,-0.16223639,-0.0536821,-0.07433737,-0.12266625,-0.12035388,-0.09357513,-0.08845933,-0.18980485,-0.17706256,-0.20886615,-0.20206308,-0.20592993,-0.19745977,-0.17111653, 
3288.43,-0.16052479,-0.05713172,-0.07458371,-0.12288042,-0.12135572,-0.09572108,-0.09031753,-0.18943526,-0.17459323,-0.21216826,-0.20543014,-0.20626572,-0.19810276,-0.17570171, 
3288.65,-0.15999335,-0.05833641,-0.07891178,-0.12365904,-0.11741642,-0.09475651,-0.08990649,-0.18561935,-0.17422999,-0.21052487,-0.19933033,-0.20940135,-0.20151834,-0.17820807, 
3288.84,-0.16551769,-0.05807645,-0.07621203,-0.12385229,-0.11965972,-0.09844023,-0.08608256,-0.18962218,-0.17753947,-0.21013099,-0.20260797,-0.2082461,-0.19821048,-0.17363779, 
3289.04,-0.16268612,-0.05396246,-0.07599673,-0.12421859,-0.12340592,-0.09518496,-0.09104483,-0.19115029,-0.17878586,-0.21100801,-0.20313254,-0.21013452,-0.1994797,-0.17111129, 
3289.24,-0.15989675,-0.05362434,-0.07251469,-0.12212684,-0.11944785,-0.09509914,-0.09054467,-0.18918233,-0.17992935,-0.21218243,-0.20048037,-0.2120972,-0.19768566,-0.17309403, 
3289.43,-0.16481917,-0.05782248,-0.07651765,-0.12264448,-0.12227457,-0.09234014,-0.08635833,-0.18890361,-0.17816372,-0.21341312,-0.20309708,-0.20643561,-0.19599974,-0.17691129, 
3289.63,-0.16103908,-0.05441536,-0.07646403,-0.11803889,-0.12273165,-0.0966538,-0.09194722,-0.18845703,-0.17693856,-0.21435802,-0.20306794,-0.21030593,-0.19587071,-0.17276599, 
3289.85,-0.16025972,-0.051892,-0.07163398,-0.11937641,-0.12270144,-0.09692761,-0.09317413,-0.18953568,-0.17154764,-0.21318999,-0.20086326,-0.20984045,-0.20055117,-0.17215005, 
3290.04,-0.16210926,-0.05332591,-0.07268818,-0.11876458,-0.12161896,-0.09499859,-0.08703483,-0.18670784,-0.17668647,-0.21319555,-0.20583268,-0.21119219,-0.19728248,-0.17536072, 
3290.24,-0.15860036,-0.05535515,-0.07810058,-0.12290293,-0.12300406,-0.09723409,-0.09327186,-0.18907489,-0.17667571,-0.21259911,-0.20195022,-0.20660597,-0.19900119,-0.17159182, 
3290.44,-0.15969583,-0.05781246,-0.07800809,-0.12502009,-0.12389297,-0.09377124,-0.08844591,-0.19276546,-0.17967838,-0.20960587,-0.20219542,-0.21306656,-0.19766566,-0.17585881, 
3290.63,-0.15900607,-0.05452574,-0.07602399,-0.12178837,-0.12553254,-0.09606577,-0.08737459,-0.18619414,-0.17663631,-0.21145055,-0.2023724,-0.21347176,-0.1978462,-0.17055368, 
3290.85,-0.16051367,-0.05161376,-0.07455763,-0.12222425,-0.11805728,-0.09499799,-0.0883644,-0.18551397,-0.17909499,-0.21639495,-0.19892067,-0.20613046,-0.20198324,-0.17332432, 
3291.05,-0.16266102,-0.05512844,-0.07549484,-0.12293682,-0.12104373,-0.09898039,-0.08965603,-0.18836664,-0.1776145,-0.21229221,-0.20240133,-0.21065408,-0.19666338,-0.17228049, 
3291.24,-0.16130094,-0.0575739,-0.07463488,-0.12155291,-0.11622281,-0.10025891,-0.08884792,-0.19063453,-0.1767,-0.21031132,-0.20191321,-0.2110865,-0.19257216,-0.17677402, 
3291.44,-0.16097942,-0.05907598,-0.07606461,-0.12544023,-0.12094028,-0.09287637,-0.09126291,-0.18885693,-0.1770277,-0.21333197,-0.20225075,-0.21071383,-0.19991225,-0.17367879, 
3291.63,-0.16172987,-0.05680821,-0.07588461,-0.12169261,-0.12052766,-0.09635154,-0.08843547,-0.18855412,-0.17838565,-0.21249786,-0.20069145,-0.20518592,-0.19944607,-0.17297269, 
3291.85,-0.16153811,-0.05584313,-0.07661065,-0.12194452,-0.12088427,-0.10004749,-0.09155177,-0.18938935,-0.17519797,-0.210785,-0.20121464,-0.20770571,-0.20230833,-0.17718676, 
3292.05,-0.15899917,-0.05720324,-0.07824747,-0.1214253,-0.11871532,-0.09557793,-0.08577114,-0.19222672,-0.17735472,-0.20887227,-0.19986677,-0.2096853,-0.19852202,-0.1732595, 
3292.24,-0.16219853,-0.05733969,-0.07786888,-0.12480295,-0.12236474,-0.09361235,-0.08679607,-0.18687965,-0.17840238,-0.20905508,-0.19905218,-0.2113097,-0.19815211,-0.17593791, 
3292.44,-0.16274992,-0.05319662,-0.07720263,-0.11976696,-0.12346898,-0.09713103,-0.09028172,-0.18727389,-0.17727816,-0.2105127,-0.20207207,-0.20998435,-0.20325722,-0.17181405, 
3292.64,-0.15860775,-0.05366805,-0.07958125,-0.12467206,-0.12218214,-0.09662339,-0.0912452,-0.18802375,-0.17671761,-0.21212126,-0.2033895,-0.21162288,-0.19974485,-0.17490067, 
3292.83,-0.15936483,-0.05721563,-0.07372308,-0.12065589,-0.11971736,-0.09754253,-0.09101895,-0.18860081,-0.17665754,-0.21377815,-0.20287606,-0.20766073,-0.19913574,-0.17052941, 
3293.05,-0.15974382,-0.05279728,-0.07730759,-0.12318314,-0.11597917,-0.09796321,-0.0915096,-0.18919155,-0.17969936,-0.21061854,-0.19948415,-0.20940299,-0.19833882,-0.17406486, 
3293.25,-0.15980934,-0.05634108,-0.07736637,-0.12206702,-0.11902308,-0.09614349,-0.09106533,-0.18701667,-0.17658144,-0.21089098,-0.2025084,-0.20778945,-0.19848673,-0.17268153, 
3293.44,-0.15974566,-0.05488854,-0.07719909,-0.12510352,-0.12339479,-0.09488116,-0.09277901,-0.18719481,-0.18162394,-0.2088512,-0.19920765,-0.2085108,-0.20086545,-0.17512734, 
3293.64,-0.16024929,-0.0555649,-0.07534573,-0.12178527,-0.12261449,-0.09643961,-0.09030198,-0.19190006,-0.17622055,-0.21164635,-0.20142882,-0.20822707,-0.19609714,-0.17240471, 
3293.84,-0.15632594,-0.05577135,-0.07719845,-0.1245164,-0.11836019,-0.09583282,-0.08959474,-0.18911564,-0.1796286,-0.21043693,-0.19862157,-0.2085335,-0.19493243,-0.1743093, 
3294.03,-0.16142997,-0.05922314,-0.076136,-0.12225684,-0.1186518,-0.09928485,-0.09245511,-0.19182287,-0.17759603,-0.2098463,-0.20370795,-0.21001899,-0.20145525,-0.17454317, 
3294.25,-0.16002756,-0.05676099,-0.0778331,-0.12062801,-0.12437073,-0.09686231,-0.09074777,-0.18872277,-0.17640069,-0.2113715,-0.19806226,-0.2103935,-0.19663776,-0.17536563, 
3294.44,-0.16087918,-0.05964269,-0.07937697,-0.12310029,-0.1226232,-0.09799606,-0.08848826,-0.19173023,-0.17677882,-0.21188235,-0.2001209,-0.20997453,-0.19481762,-0.17465484, 
3294.64,-0.15846282,-0.05684835,-0.07657321,-0.11898747,-0.1206325,-0.09416892,-0.08966682,-0.18707731,-0.18059817,-0.21346813,-0.20204638,-0.21320575,-0.19877751,-0.16969424, 
3294.84,-0.16128922,-0.05357328,-0.07592753,-0.12091312,-0.12105341,-0.09362441,-0.09117338,-0.18934795,-0.1758869,-0.2147963,-0.2048647,-0.20830819,-0.19996282,-0.17682722, 
3295.03,-0.15691638,-0.0576917,-0.07745016,-0.12521763,-0.12150169,-0.09484082,-0.08865188,-0.19334416,-0.17993845,-0.21583141,-0.20003073,-0.2111094,-0.19925992,-0.17851195, 
3295.25,-0.15724227,-0.05133982,-0.07487419,-0.12199659,-0.12441752,-0.09668794,-0.08624005,-0.18978544,-0.17378218,-0.21289648,-0.20230065,-0.20714507,-0.19838771,-0.17335857, 
3295.45,-0.16051413,-0.05584945,-0.0748903,-0.1180213,-0.12250025,-0.09668123,-0.09214408,-0.19406649,-0.17695026,-0.21754868,-0.20649861,-0.20467433,-0.19596599,-0.17379747, 
3295.64,-0.16156432,-0.05867514,-0.08571657,-0.12371815,-0.12301947,-0.09210284,-0.08976105,-0.18836576,-0.1757192,-0.20876522,-0.2038061,-0.20841953,-0.19473635,-0.17628144, 
3295.84,-0.15906793,-0.05827877,-0.07342274,-0.12064674,-0.12211135,-0.09889435,-0.09163488,-0.190501,-0.17741394,-0.21132775,-0.20182133,-0.21082862,-0.20029409,-0.17309542, 
3296.04,-0.1611782,-0.05820892,-0.07821674,-0.12205502,-0.12063397,-0.09703251,-0.08900705,-0.18843646,-0.17717247,-0.21371117,-0.1997802,-0.21029408,-0.19411395,-0.16763631, 
3296.23,-0.15957372,-0.05372051,-0.07787617,-0.12472156,-0.12264447,-0.09572971,-0.08763785,-0.18900588,-0.17870054,-0.21273994,-0.20137909,-0.2089534,-0.19692606,-0.1748938, 
3296.43,-0.1604518,-0.05701674,-0.07680371,-0.12253425,-0.12255001,-0.09865279,-0.09200466,-0.19378012,-0.17617047,-0.21232991,-0.20437834,-0.21228492,-0.20019324,-0.17332843, 
3296.65,-0.16093138,-0.05870638,-0.07825044,-0.12206024,-0.12365218,-0.09498736,-0.09220319,-0.19231389,-0.17815067,-0.21216446,-0.19931455,-0.20894434,-0.19715297,-0.17431359, 
3296.84,-0.1618399,-0.05596945,-0.07822227,-0.1249877,-0.12081865,-0.09650879,-0.08939314,-0.18914074,-0.17716685,-0.21147543,-0.20490865,-0.20977731,-0.20011275,-0.17007375, 
3297.04,-0.16063039,-0.05792784,-0.07622442,-0.12736672,-0.12065499,-0.09581567,-0.09218798,-0.18597059,-0.18009266,-0.21413274,-0.20383446,-0.21336566,-0.20104446,-0.17172161, 
3297.25,-0.16242686,-0.06108858,-0.07499124,-0.12305345,-0.12368517,-0.09618495,-0.08609799,-0.18908015,-0.17637034,-0.2087376,-0.20264003,-0.21387596,-0.20018561,-0.17586832, 
3297.45,-0.15536891,-0.05567852,-0.0780221,-0.12563647,-0.12353297,-0.09579343,-0.08893248,-0.18775027,-0.17625669,-0.20952134,-0.20554526,-0.20998967,-0.19549085,-0.17037377, 
3297.65,-0.16117695,-0.05773047,-0.07620274,-0.12263928,-0.11951379,-0.09867237,-0.0901394,-0.18836047,-0.17816254,-0.21128497,-0.20067073,-0.20848687,-0.19878586,-0.17449719, 
3297.84,-0.16087694,-0.05705632,-0.0798336,-0.12116707,-0.11925466,-0.09584169,-0.09159301,-0.18916059,-0.17771913,-0.21270071,-0.201281,-0.21051724,-0.2005904,-0.17426629, 
3298.04,-0.15781809,-0.0563508,-0.07495809,-0.12122085,-0.12226887,-0.09970792,-0.08695982,-0.19072925,-0.1762109,-0.21503066,-0.20200318,-0.20876133,-0.19879012,-0.17461981, 
3298.24,-0.1628433,-0.05393374,-0.0761274,-0.12107305,-0.12273701,-0.09732451,-0.08965965,-0.18945788,-0.18079506,-0.21246825,-0.19843641,-0.20771056,-0.1964874,-0.17357221, 
3298.43,-0.161002,-0.05227646,-0.07724284,-0.12239046,-0.12131426,-0.09086407,-0.09107644,-0.19041012,-0.17523783,-0.21533966,-0.20116892,-0.21101992,-0.19602431,-0.17049296, 
3298.65,-0.15747735,-0.05235331,-0.07490144,-0.12370005,-0.12171328,-0.0965994,-0.08761292,-0.19154629,-0.17829999,-0.21231379,-0.20332682,-0.20750962,-0.20171502,-0.17534585, 
3298.85,-0.1587484,-0.0555499,-0.07638518,-0.12391824,-0.12225574,-0.09604892,-0.0899995,-0.18904941,-0.17834193,-0.21484897,-0.19854672,-0.21376975,-0.19842266,-0.17561729, 
3299.04,-0.16068235,-0.05566527,-0.07755601,-0.12082653,-0.12130237,-0.09510805,-0.09010222,-0.19012257,-0.17530812,-0.21588528,-0.2015128,-0.21103878,-0.20288526,-0.17296103, 
3299.24,-0.15789722,-0.05407164,-0.07861483,-0.12166833,-0.1199328,-0.09934521,-0.08972268,-0.18757929,-0.17712663,-0.21249048,-0.20136684,-0.21031532,-0.1960903,-0.17449702, 
3299.45,-0.15711337,-0.0572885,-0.07086934,-0.12446789,-0.1208849,-0.09540176,-0.08869408,-0.19275603,-0.17803194,-0.21585967,-0.20131247,-0.20891866,-0.19567224,-0.17398939, 
3299.63,-0.15766367,-0.05448513,-0.07323525,-0.12267933,-0.12272028,-0.09737877,-0.08528026,-0.18829897,-0.17507727,-0.21013474,-0.20192172,-0.21116181,-0.19851366,-0.17800097, 
3299.85,-0.16176054,-0.05543796,-0.07428837,-0.12323261,-0.12474694,-0.09660523,-0.09062985,-0.19173777,-0.17863262,-0.21042225,-0.2010965,-0.20655148,-0.19740346,-0.17579783, 
3300.04,-0.15867071,-0.05512929,-0.07653994,-0.12118097,-0.11883418,-0.09686545,-0.09061977,-0.1923653,-0.17970502,-0.20772669,-0.20146325,-0.20961013,-0.19937633,-0.1746279, 
3300.23,-0.1620647,-0.05664023,-0.07810991,-0.12240425,-0.119968,-0.09587084,-0.08775702,-0.18715918,-0.17745353,-0.21213147,-0.20086834,-0.20793831,-0.19861694,-0.17378831, 
3300.44,-0.15836896,-0.0542243,-0.07534826,-0.12278242,-0.12111341,-0.09531485,-0.08741877,-0.18688031,-0.17537816,-0.20990057,-0.20364662,-0.21370015,-0.19844089,-0.17358699, 
3300.65,-0.16007042,-0.05445337,-0.07685993,-0.12171672,-0.11848168,-0.09255113,-0.08984503,-0.18642421,-0.18040241,-0.21244566,-0.19900432,-0.21159938,-0.19644453,-0.17408761, 
3300.83,-0.1624237,-0.0555985,-0.07516174,-0.12192926,-0.12488403,-0.09543578,-0.09571186,-0.19086146,-0.17598857,-0.2126382,-0.20028307,-0.20950602,-0.20151339,-0.17788847, 
3301.05,-0.16026364,-0.05322825,-0.07853521,-0.12183076,-0.12189005,-0.09591068,-0.09006397,-0.18934943,-0.17754549,-0.21470201,-0.20365775,-0.21201207,-0.19808669,-0.17775859, 
3301.24,-0.16306852,-0.0560979,-0.07507419,-0.12422296,-0.11985143,-0.09463216,-0.08890174,-0.18789488,-0.17928059,-0.21493764,-0.2041444,-0.21088034,-0.19835034,-0.17233472, 
3301.43,-0.15741546,-0.05454428,-0.07189639,-0.1215697,-0.12173385,-0.10042538,-0.08886956,-0.19057755,-0.17666136,-0.21458195,-0.20184919,-0.20896108,-0.19958791,-0.17485678, 
3301.64,-0.16009396,-0.0530255,-0.07620118,-0.12496171,-0.12262885,-0.09869331,-0.09275297,-0.18849763,-0.17884038,-0.21232444,-0.20380062,-0.20769911,-0.19262137,-0.17074381, 
3301.83,-0.1601053,-0.05208056,-0.07732846,-0.12160655,-0.12227932,-0.0961937,-0.0911947,-0.1875498,-0.17464879,-0.21055788,-0.20570037,-0.20400047,-0.19930665,-0.17207897, 
3302.03,-0.16067186,-0.05301618,-0.07400148,-0.12061066,-0.12410851,-0.09653509,-0.09156102,-0.19113663,-0.17847778,-0.21443312,-0.20049015,-0.21427754,-0.19781108,-0.17919555, 
3302.25,-0.15648603,-0.05571599,-0.07762163,-0.12566748,-0.12405357,-0.09656183,-0.09120511,-0.19035502,-0.17427489,-0.2152869,-0.20187119,-0.20651448,-0.2014769,-0.17052971, 
3302.44,-0.15973613,-0.05267683,-0.07679709,-0.12308465,-0.12159939,-0.09413976,-0.08933151,-0.1917662,-0.17939332,-0.21144608,-0.2006824,-0.20803928,-0.19752809,-0.1740319, 
3302.63,-0.15822539,-0.05669023,-0.07982311,-0.12169954,-0.12017674,-0.0983318,-0.08940328,-0.18960704,-0.17728367,-0.21380654,-0.20530024,-0.21136729,-0.19631216,-0.17567758, 
3302.85,-0.15939005,-0.0575304,-0.07889013,-0.12361023,-0.12188273,-0.09540046,-0.08867752,-0.18992466,-0.18087731,-0.21227559,-0.20101829,-0.21233767,-0.19908653,-0.17565247, 
3303.03,-0.16126634,-0.05595819,-0.07682478,-0.11970483,-0.1212171,-0.0978605,-0.08645669,-0.19124024,-0.17380993,-0.21528292,-0.20046975,-0.21152264,-0.1963831,-0.176696, 
3303.24,-0.15917763,-0.05748251,-0.07417601,-0.12364219,-0.12155937,-0.09190632,-0.08975663,-0.18893068,-0.17684163,-0.2111119,-0.20432101,-0.21264088,-0.19491199,-0.17310315, 
3303.45,-0.16014065,-0.05719282,-0.07535028,-0.12226748,-0.12346268,-0.09989374,-0.09201624,-0.18883333,-0.18194479,-0.2129764,-0.19752702,-0.20913321,-0.19848236,-0.17256898, 
3303.64,-0.16227593,-0.05790147,-0.07642522,-0.12339291,-0.12027234,-0.09619498,-0.08916903,-0.18993457,-0.17648396,-0.21604687,-0.2019816,-0.21068588,-0.1995821,-0.17399019, 
3303.83,-0.16438948,-0.05475492,-0.07235011,-0.11873781,-0.11955921,-0.09762342,-0.0913481,-0.1896304,-0.18171431,-0.20780486,-0.20361619,-0.21064776,-0.19778274,-0.17166951, 
3304.05,-0.1614126,-0.05836349,-0.07519979,-0.11884959,-0.12040342,-0.09269746,-0.0900232,-0.19257735,-0.17343491,-0.21250111,-0.20153855,-0.21032827,-0.19685067,-0.17177014, 
3304.25,-0.16116826,-0.05459949,-0.08018421,-0.12339288,-0.12200733,-0.09357435,-0.09230336,-0.18902379,-0.17966996,-0.2099877,-0.20280753,-0.20611575,-0.19715245,-0.17722592, 
3304.45,-0.1583187,-0.05454456,-0.07549471,-0.12506281,-0.12034276,-0.09427135,-0.08727375,-0.188788,-0.18165533,-0.21169052,-0.20250504,-0.21381254,-0.19944607,-0.17381948, 
3304.62,-0.15870997,-0.0572952,-0.07555392,-0.12430114,-0.1207917,-0.09672181,-0.08733929,-0.19185433,-0.1785056,-0.20904315,-0.20320682,-0.21202144,-0.19618399,-0.17491405, 
3304.84,-0.16244498,-0.05138351,-0.07640947,-0.1219351,-0.12345606,-0.09504431,-0.08815045,-0.18991449,-0.17625509,-0.21003164,-0.20369463,-0.20712861,-0.19950272,-0.1731061, 
3305.05,-0.16138926,-0.05443665,-0.07947593,-0.11785056,-0.12384485,-0.09633461,-0.08983409,-0.189777,-0.17488998,-0.21498607,-0.20029308,-0.2102184,-0.19715801,-0.1758818, 
3305.23,-0.15989646,-0.05756811,-0.08030104,-0.12307513,-0.12253521,-0.09412581,-0.0918283,-0.18828744,-0.17572631,-0.21595536,-0.20300379,-0.20991874,-0.19436543,-0.17172123, 
3305.45,-0.1580611,-0.05797888,-0.07875632,-0.12018328,-0.12182775,-0.09600975,-0.0868891,-0.18975714,-0.17520323,-0.21141101,-0.2033411,-0.21057357,-0.20155349,-0.17430702, 
3305.64,-0.16124696,-0.05274999,-0.0810459,-0.12064932,-0.12177138,-0.09584775,-0.08619831,-0.18835203,-0.17882329,-0.21143496,-0.20060915,-0.20878093,-0.19839789,-0.17347071, 
3305.83,-0.16099663,-0.05611698,-0.07640249,-0.12251548,-0.11977432,-0.09551892,-0.09190324,-0.19155426,-0.1825508,-0.2140061,-0.20160036,-0.21128643,-0.19916233,-0.17533572, 
3306.04,-0.16168112,-0.05331912,-0.07975124,-0.12501267,-0.12116944,-0.09378845,-0.09145023,-0.19025451,-0.18016915,-0.21132946,-0.20104469,-0.21048613,-0.19966316,-0.17636167, 
3306.25,-0.1596759,-0.0595448,-0.07652456,-0.12147418,-0.11999987,-0.09460976,-0.0900702,-0.19264781,-0.1771419,-0.21235946,-0.20408705,-0.20990084,-0.19758946,-0.17511612, 
3306.43,-0.16132908,-0.05555818,-0.07637004,-0.11844799,-0.11935905,-0.0969407,-0.09003325,-0.19106096,-0.17386103,-0.21307404,-0.2015588,-0.20603524,-0.19692558,-0.17610149, 
3306.65,-0.15720481,-0.05947851,-0.07482073,-0.12482963,-0.12130608,-0.09885874,-0.08302671,-0.19160193,-0.17769495,-0.21152426,-0.20208895,-0.20876169,-0.19621047,-0.1744484, 
3306.82,-0.16024081,-0.05518655,-0.07325091,-0.12289052,-0.12014779,-0.09815573,-0.09005347,-0.18873012,-0.17773132,-0.21320195,-0.20009124,-0.20894179,-0.1964505,-0.16933393, 
3307.03,-0.16074027,-0.05606159,-0.07991848,-0.12062008,-0.12520912,-0.09490892,-0.09141547,-0.1897748,-0.1783084,-0.21231066,-0.20250934,-0.20690708,-0.19629039,-0.17513208, 
3307.25,-0.16050135,-0.05431588,-0.07800969,-0.12164286,-0.12212694,-0.09321713,-0.09080575,-0.18643935,-0.17738587,-0.20964639,-0.20409486,-0.20790024,-0.2009386,-0.17177553, 
3307.45,-0.16129428,-0.05392503,-0.07496209,-0.12689012,-0.12006847,-0.09505857,-0.0880678,-0.19057351,-0.17781104,-0.21113731,-0.20563403,-0.20728587,-0.19905327,-0.17205302, 
3307.64,-0.16005255,-0.05536575,-0.07411829,-0.12301663,-0.1239671,-0.09672597,-0.09156501,-0.18782507,-0.17669708,-0.21144325,-0.20074826,-0.20695525,-0.19637822,-0.17387512, 
3307.85,-0.16049434,-0.0546533,-0.07880989,-0.12109759,-0.12002794,-0.09332124,-0.08873387,-0.18929228,-0.17606737,-0.21287741,-0.19761857,-0.20966685,-0.19708958,-0.17197551, 
3308.03,-0.16220666,-0.05312827,-0.0753535,-0.12030607,-0.12121277,-0.09443119,-0.0894269,-0.18745314,-0.1759584,-0.21220049,-0.20468855,-0.20896217,-0.20059447,-0.17283812, 
3308.23,-0.15766487,-0.05287212,-0.07342815,-0.12154014,-0.12213609,-0.09725177,-0.08921958,-0.19230422,-0.17712164,-0.21197751,-0.20054138,-0.20987698,-0.19790703,-0.17336857, 
3308.45,-0.15782057,-0.05327054,-0.07676644,-0.11843941,-0.12083428,-0.09610987,-0.08526021,-0.18949743,-0.18042278,-0.20881568,-0.20131028,-0.20981568,-0.19929498,-0.17632388, 
3308.63,-0.16079541,-0.05347312,-0.07502669,-0.12122643,-0.12389763,-0.09498455,-0.08760368,-0.1912019,-0.1792089,-0.21380176,-0.20459202,-0.20987636,-0.19819091,-0.17380434, 
3308.84,-0.16076821,-0.05529615,-0.0778876,-0.12182145,-0.12141283,-0.09304186,-0.09053919,-0.19170506,-0.17742355,-0.20878412,-0.20091218,-0.20610918,-0.20454782,-0.17257105, 
3309.04,-0.16292498,-0.05544256,-0.07764882,-0.11753277,-0.12043341,-0.09606224,-0.08441646,-0.19056159,-0.17949735,-0.20985356,-0.1995929,-0.20728736,-0.19792047,-0.1719553, 
3309.23,-0.16251282,-0.05716545,-0.07538179,-0.11972738,-0.12431059,-0.09412012,-0.09062277,-0.18645087,-0.17892154,-0.21129467,-0.2003047,-0.2093574,-0.19871686,-0.17683004, 
3309.43,-0.16165718,-0.0563335,-0.07588998,-0.12034447,-0.11869794,-0.09700499,-0.09195054,-0.18559819,-0.18069538,-0.2134418,-0.20241652,-0.20993131,-0.19516924,-0.17417039, 
3309.65,-0.16036096,-0.05819876,-0.07915939,-0.12092691,-0.11952186,-0.10033314,-0.08551148,-0.18653572,-0.1782051,-0.21143578,-0.20275471,-0.21333097,-0.19541806,-0.17439529, 
3309.85,-0.16118184,-0.05762084,-0.07828603,-0.12393099,-0.12202933,-0.0999174,-0.08811219,-0.18386446,-0.18068106,-0.21438329,-0.20355476,-0.21125121,-0.19587196,-0.17529882, 
