 Data Alignment: None,,,,,,,,,,,,,,,,,
 Data Alignment Step: 0,,,,,,,,,,,,,,,,,
C:\Users\Labuser\Desktop\Laras\20230125_AR2G_1OLD_INVERSE\Experiment_1, 230125_001.frd, 230125_002.frd, 230125_003.frd, 230125_004.frd, 230125_005.frd, 230125_006.frd, 230125_007.frd, 230125_008.frd, 230125_009.frd, 230125_010.frd, 230125_011.frd, 230125_012.frd, 230125_013.frd, 230125_014.frd, 230125_015.frd, 230125_016.frd, 
X Values, A3, B3, C3, D3, E3, F3, G3, H3, A4, B4, C4, D4, E4, F4, G4, H4, 
3407.63,0.2626819,0.58045059,0.35279328,0.31250513,0.23836726,0.34493843,0.25177056,-0.18083064,-0.12066872,0.01970351,-0.10243405,-0.15463695,-0.16595057,-0.17753257,-0.1328304,-0.26902181, 
3407.83,0.26258969,0.58042538,0.34761983,0.31337687,0.24008143,0.33981135,0.25995311,-0.18140119,-0.12137841,0.01976339,-0.10380931,-0.15357608,-0.16968316,-0.18735802,-0.13446197,-0.26397988, 
3408.02,0.25952658,0.57778507,0.35468569,0.31159797,0.23553093,0.34029371,0.25623104,-0.18133073,-0.12301441,0.01862699,-0.10648651,-0.15279096,-0.1683967,-0.17638053,-0.13019975,-0.26807344, 
3408.22,0.26032165,0.58021832,0.34875983,0.31031877,0.23534553,0.34174144,0.25731942,-0.18193647,-0.12040552,0.02097526,-0.10429213,-0.15315595,-0.16964591,-0.1803043,-0.1331553,-0.26889348, 
3408.41,0.26475745,0.57886672,0.35373458,0.30974099,0.23697561,0.34552029,0.25223267,-0.18087961,-0.12248538,0.02235875,-0.10846568,-0.15277861,-0.16626526,-0.18274665,-0.13073914,-0.26723593, 
3408.61,0.25972876,0.57754952,0.35123581,0.31092498,0.23797661,0.34292665,0.25466228,-0.17861937,-0.11929484,0.02061441,-0.10765101,-0.15403652,-0.16723898,-0.1846634,-0.13205637,-0.26578936, 
3408.81,0.262254,0.58260685,0.35358092,0.31135824,0.24468637,0.34335771,0.25510177,-0.18314892,-0.12355819,0.02378001,-0.10476743,-0.16054066,-0.17132571,-0.18378788,-0.13260305,-0.26875776, 
3409.03,0.26168057,0.57585126,0.34927914,0.31246412,0.23871036,0.33781663,0.25692949,-0.17989731,-0.12211613,0.02724803,-0.10192586,-0.15495424,-0.16973922,-0.18264119,-0.13396002,-0.26857376, 
3409.22,0.26222122,0.57596165,0.34994352,0.31574416,0.24023722,0.34393215,0.25311908,-0.18305027,-0.12072416,0.02443515,-0.10438397,-0.15754704,-0.16983049,-0.18134542,-0.13200171,-0.26609239, 
3409.42,0.26415956,0.58206344,0.34889892,0.31211749,0.2386082,0.34158728,0.25649151,-0.18295926,-0.11896571,0.02127928,-0.10751621,-0.15474895,-0.16892695,-0.18427534,-0.13182722,-0.26679131, 
3409.63,0.26546994,0.58135372,0.35043907,0.30830306,0.24259749,0.33982089,0.25542781,-0.17932786,-0.12229323,0.02359658,-0.10495838,-0.1522073,-0.17051293,-0.18107213,-0.12707533,-0.26814756, 
3409.83,0.2618393,0.58001369,0.35248911,0.31250384,0.23890516,0.34034073,0.2583957,-0.17932341,-0.12232134,0.02343561,-0.10802505,-0.15620899,-0.16948564,-0.18195029,-0.12898225,-0.2683773, 
3410.03,0.26394361,0.57860237,0.35028878,0.31038749,0.23779938,0.34080422,0.25388306,-0.18169858,-0.1211189,0.02145726,-0.10445802,-0.15445714,-0.16603841,-0.17770042,-0.13214317,-0.26615313, 
3410.23,0.25976053,0.58095205,0.35237196,0.31130925,0.23923911,0.34210372,0.25313213,-0.18010405,-0.12369863,0.02019333,-0.10560282,-0.15208687,-0.16172364,-0.17688009,-0.13168703,-0.26834211, 
3410.42,0.26207572,0.57966185,0.35036111,0.31078321,0.23937881,0.34372163,0.25433418,-0.17966437,-0.12381344,0.02083728,-0.09883403,-0.15439266,-0.16949134,-0.18032372,-0.1285104,-0.27065304, 
3410.63,0.2627351,0.57978106,0.34554172,0.3151938,0.23820394,0.34233648,0.25359198,-0.18294898,-0.12099804,0.01883146,-0.10393283,-0.15357864,-0.17123403,-0.18344899,-0.1311373,-0.26701146, 
3410.83,0.26233253,0.57753861,0.35078371,0.30975831,0.23867325,0.33975017,0.25627935,-0.18197513,-0.12092219,0.01992349,-0.10338856,-0.15737201,-0.16648979,-0.18087542,-0.12756807,-0.26514065, 
3411.03,0.26402897,0.58031058,0.35159367,0.31419531,0.24032007,0.34476832,0.25392914,-0.17790611,-0.12197239,0.02157472,-0.10594118,-0.15492682,-0.16603212,-0.17802955,-0.13015322,-0.26760438, 
3411.23,0.2624023,0.57769006,0.34752753,0.31037486,0.24006315,0.34369335,0.25426504,-0.17931482,-0.11978523,0.01830816,-0.10300893,-0.15531342,-0.16522577,-0.18297693,-0.13517399,-0.26910895, 
3411.44,0.26463422,0.58193481,0.35103077,0.30803674,0.23785555,0.34421295,0.25451034,-0.18048826,-0.12037492,0.02393975,-0.10376512,-0.15388772,-0.16462828,-0.17988029,-0.12884958,-0.26626429, 
3411.62,0.26032484,0.58189416,0.35168546,0.31668714,0.23760183,0.34028858,0.25370723,-0.17830557,-0.12043849,0.02278882,-0.10593464,-0.15780342,-0.16594359,-0.17842531,-0.1280396,-0.26563004, 
3411.83,0.26091442,0.58276504,0.3501693,0.31055596,0.23822914,0.34389138,0.25401601,-0.18267928,-0.12242816,0.02321,-0.10706054,-0.15455104,-0.16513501,-0.18191159,-0.12782994,-0.26639318, 
3412.03,0.26015577,0.57801634,0.35234052,0.30905607,0.23659949,0.34395626,0.25550014,-0.18502232,-0.12210721,0.02325003,-0.10356592,-0.1525315,-0.16765617,-0.17719883,-0.13219689,-0.26406416, 
3412.23,0.2624976,0.58192039,0.35045111,0.31325051,0.2447255,0.34410256,0.25858077,-0.1803844,-0.11853046,0.02516348,-0.10796015,-0.15673871,-0.16668727,-0.18045588,-0.13198932,-0.26515147, 
3412.43,0.26217797,0.57658261,0.34827933,0.31317556,0.23898792,0.34457165,0.25607574,-0.17947228,-0.11990545,0.02304311,-0.1078736,-0.16007414,-0.16991346,-0.18215224,-0.13333467,-0.27078593, 
3412.62,0.26076382,0.57637215,0.35119474,0.31014431,0.2376257,0.34035215,0.25517902,-0.17939922,-0.11941308,0.02039363,-0.10518844,-0.15869489,-0.16734585,-0.18018731,-0.13382651,-0.26934934, 
3412.82,0.26030204,0.57837659,0.34957916,0.3072449,0.24062535,0.34065863,0.25403339,-0.18310077,-0.12079432,0.02205365,-0.10476629,-0.15396386,-0.16644111,-0.18240704,-0.13050479,-0.26669031, 
3413.03,0.26159149,0.57903492,0.35076824,0.31017473,0.2399939,0.34171498,0.25188535,-0.18409614,-0.12332883,0.02140001,-0.10424978,-0.15594375,-0.166812,-0.18094714,-0.12722237,-0.26835924, 
3413.23,0.2636553,0.57811421,0.34925029,0.31442842,0.2383631,0.34152055,0.25034109,-0.18294056,-0.12232488,0.02147105,-0.10348213,-0.15910141,-0.16497628,-0.18260799,-0.1323449,-0.27029803, 
3413.43,0.26237601,0.57899845,0.35176951,0.31165364,0.23953134,0.34047705,0.25488928,-0.1796494,-0.12145104,0.02227614,-0.10615046,-0.15580305,-0.16775785,-0.18190381,-0.13221861,-0.26414019, 
3413.64,0.26543933,0.57663745,0.35097465,0.31449682,0.24159628,0.34357584,0.25778759,-0.18209982,-0.12076442,0.01928745,-0.10322904,-0.15544063,-0.16695718,-0.18199012,-0.13098916,-0.26848096, 
3413.82,0.26196787,0.57888258,0.35259333,0.31135154,0.24025467,0.34002057,0.25343719,-0.18319389,-0.12155844,0.0209416,-0.10404547,-0.15445739,-0.16916874,-0.18112014,-0.13366669,-0.26637179, 
3414.03,0.25706428,0.57979369,0.35105273,0.31286398,0.24197389,0.34001181,0.2539221,-0.17991497,-0.1201712,0.02177026,-0.10336319,-0.1570165,-0.16645969,-0.18163452,-0.1338644,-0.27219743, 
3414.21,0.26263416,0.58453888,0.349675,0.31089836,0.23967989,0.3410075,0.25397751,-0.17918302,-0.12266471,0.02163726,-0.10496178,-0.15429692,-0.16607095,-0.18260519,-0.13147427,-0.2643168, 
3414.43,0.26313934,0.58099031,0.34736589,0.31337431,0.24005705,0.33972207,0.25264445,-0.18071812,-0.12254348,0.02228956,-0.10359287,-0.15560423,-0.16535886,-0.18184701,-0.13218978,-0.26556236, 
3414.63,0.26051456,0.57554561,0.34906256,0.31273028,0.2366219,0.34007776,0.25743276,-0.18114254,-0.12236159,0.0179284,-0.10347672,-0.1516308,-0.16574456,-0.18204233,-0.12840648,-0.26812455, 
3414.82,0.25859877,0.5836947,0.35111105,0.31274167,0.24321094,0.3420434,0.25532484,-0.17860648,-0.12099895,0.02378028,-0.10365081,-0.16300982,-0.168496,-0.18205704,-0.13408776,-0.26687261, 
3415.02,0.26078439,0.5817467,0.35097966,0.31392974,0.23725879,0.3446075,0.25729212,-0.17946489,-0.1256628,0.02424947,-0.10791634,-0.15338132,-0.16480656,-0.18108311,-0.13261941,-0.26151958, 
3415.23,0.26054901,0.57756978,0.34875771,0.31409842,0.24018203,0.34317237,0.25272566,-0.18222414,-0.12358303,0.02176359,-0.1063262,-0.15649247,-0.16751374,-0.17751199,-0.1296512,-0.2684325, 
3415.41,0.26306075,0.57884276,0.34971321,0.30986363,0.23608382,0.34115633,0.25582129,-0.17961232,-0.12056833,0.01748747,-0.10598203,-0.1546025,-0.16987306,-0.18570505,-0.13441734,-0.26606581, 
3415.63,0.26462665,0.57971364,0.34935457,0.31001022,0.2348953,0.34211183,0.25130904,-0.18142706,-0.12321028,0.02304899,-0.10761394,-0.15543477,-0.16338484,-0.1809068,-0.13267817,-0.27001747, 
3415.83,0.26322886,0.57833141,0.3479495,0.31097153,0.24008979,0.3400608,0.25364235,-0.17944308,-0.12020919,0.02084757,-0.10559006,-0.15499634,-0.16802087,-0.1785461,-0.13213335,-0.26747391, 
3416.02,0.26337528,0.57840657,0.35134107,0.31244245,0.23759323,0.33950934,0.25277397,-0.18246092,-0.12220337,0.01949689,-0.106089,-0.15382184,-0.16613249,-0.18221812,-0.13105106,-0.26850149, 
3416.22,0.26206839,0.58111352,0.35133463,0.31108081,0.23977771,0.34249276,0.24900621,-0.17969641,-0.1204274,0.02123155,-0.1058079,-0.155348,-0.16996466,-0.17832887,-0.13572793,-0.26769638, 
3416.43,0.26387393,0.58167022,0.34866083,0.3112281,0.23848818,0.34236681,0.25469002,-0.18301906,-0.12153471,0.02093633,-0.10454936,-0.15527742,-0.16705452,-0.17765367,-0.12884036,-0.26607367, 
3416.63,0.26369348,0.58159739,0.35016224,0.30687216,0.23788507,0.34148005,0.2564781,-0.17990507,-0.12538941,0.01908659,-0.10322827,-0.15488663,-0.1661036,-0.1807992,-0.13105218,-0.26642847, 
3416.83,0.26372355,0.58042884,0.34800342,0.31359854,0.24175781,0.34221664,0.25562075,-0.17954707,-0.12106672,0.0222808,-0.10373379,-0.15742044,-0.16403459,-0.18233316,-0.12842573,-0.26644859, 
3417.04,0.26230943,0.58116621,0.35054588,0.3127999,0.2390545,0.34058785,0.25424114,-0.18476228,-0.11974557,0.02643925,-0.10667901,-0.1532729,-0.16780438,-0.18234162,-0.12885933,-0.26824993, 
3417.22,0.26503539,0.57583892,0.34965652,0.3155362,0.23777701,0.34350708,0.25580406,-0.1815185,-0.11897094,0.02175375,-0.10588241,-0.15713507,-0.16506968,-0.17911969,-0.13181767,-0.26623839, 
3417.43,0.26333347,0.57615876,0.35042793,0.3088116,0.24069612,0.33978432,0.25286773,-0.18141812,-0.11839237,0.02251436,-0.1042972,-0.15226331,-0.1655629,-0.18113928,-0.12577488,-0.27036861, 
3417.63,0.26128253,0.57579637,0.35465887,0.31102571,0.24106199,0.34338933,0.2552416,-0.17978515,-0.12007042,0.02346683,-0.10477296,-0.15693557,-0.16497709,-0.18110892,-0.12995198,-0.27159193, 
3417.83,0.26241878,0.58082384,0.34917945,0.30959445,0.23945402,0.33348033,0.25256702,-0.18245833,-0.12217923,0.02622683,-0.10108527,-0.15417473,-0.1697689,-0.18283492,-0.13417478,-0.26538086, 
3418.03,0.26170361,0.57924062,0.35290572,0.31134978,0.24260397,0.34036595,0.25650078,-0.17859913,-0.12196503,0.0230515,-0.10415232,-0.15739575,-0.1647485,-0.1842981,-0.13138795,-0.26482496, 
3418.24,0.25931737,0.58265305,0.35053393,0.31271029,0.24009077,0.34127662,0.25532198,-0.17859256,-0.11797284,0.02177268,-0.10343317,-0.15575106,-0.16700423,-0.18291144,-0.13133262,-0.26691318, 
3418.43,0.26402852,0.57860494,0.35324508,0.31383091,0.2379512,0.34392047,0.25514138,-0.17992438,-0.12529624,0.02183663,-0.09930899,-0.15590066,-0.16999574,-0.18123184,-0.13072506,-0.26919031, 
3418.63,0.26082733,0.57777369,0.34625947,0.31173995,0.23687053,0.33940545,0.25885877,-0.18351404,-0.1197881,0.01997836,-0.10671882,-0.15906133,-0.16716211,-0.17931175,-0.13036062,-0.26697326, 
3418.83,0.26082349,0.58167005,0.35341346,0.3104693,0.23863143,0.34323743,0.25284609,-0.18325718,-0.12176679,0.01849549,-0.10237917,-0.15580048,-0.16384697,-0.18119521,-0.13317768,-0.26655397, 
3419.03,0.26108018,0.58207101,0.34906936,0.31638688,0.24039792,0.34345087,0.25769866,-0.17971122,-0.12031363,0.02590955,-0.10751085,-0.15299267,-0.16588128,-0.18350138,-0.13273133,-0.26789236, 
3419.22,0.26494107,0.58178705,0.34962878,0.3126947,0.24277307,0.34168229,0.25552836,-0.18059617,-0.11653988,0.02349008,-0.10444745,-0.15635394,-0.16598094,-0.18059361,-0.13231029,-0.26684695, 
3419.42,0.26296344,0.57946235,0.35110578,0.31344947,0.24060711,0.34096327,0.25897041,-0.17814866,-0.12251552,0.02027147,-0.10382495,-0.15537965,-0.16663517,-0.18253961,-0.13469222,-0.26624647, 
3419.63,0.26419434,0.58231932,0.34837103,0.31781864,0.24021453,0.33808917,0.25153285,-0.18151461,-0.12203371,0.02341227,-0.10239058,-0.15099217,-0.16593879,-0.18338864,-0.13276613,-0.26793313, 
3419.81,0.26320112,0.58151281,0.35175148,0.31425941,0.23678084,0.33980981,0.25591221,-0.18237586,-0.12219578,0.02078706,-0.10428365,-0.15623948,-0.16784231,-0.18015818,-0.1316614,-0.26519284, 
3420.03,0.26150024,0.57819664,0.34985176,0.31082994,0.2417465,0.33804944,0.25932628,-0.18238331,-0.11965137,0.02458188,-0.10505591,-0.15237492,-0.16254358,-0.18056874,-0.13007128,-0.26495862, 
3420.23,0.26247668,0.57597953,0.3510128,0.31475386,0.24108781,0.34100825,0.25412056,-0.18257685,-0.1212706,0.02283999,-0.10477619,-0.1542085,-0.1669089,-0.18001616,-0.12671833,-0.26690185, 
3420.42,0.25915858,0.58082342,0.34803134,0.31093362,0.24216484,0.34052372,0.2549963,-0.17851798,-0.12032414,0.01890745,-0.10428093,-0.1555984,-0.16399811,-0.18272257,-0.13178027,-0.26568681, 
3420.62,0.26005605,0.58265144,0.34760526,0.31073385,0.23905492,0.34366581,0.25350472,-0.17637126,-0.12344793,0.02417709,-0.10489187,-0.15579633,-0.16600443,-0.17702228,-0.13064981,-0.26640713, 
3420.83,0.26228732,0.58269829,0.34639946,0.31340545,0.23436682,0.34048331,0.256666,-0.18531369,-0.11817403,0.02036189,-0.1043947,-0.15468706,-0.16553618,-0.18025757,-0.13098049,-0.26642308, 
3421.01,0.26615182,0.58047402,0.35134828,0.3135325,0.23786055,0.3413392,0.25839978,-0.18569449,-0.12242986,0.02320955,-0.10367461,-0.15565544,-0.16910049,-0.18092336,-0.12764901,-0.26568744, 
3421.22,0.26146111,0.57617396,0.34757161,0.3137196,0.23565777,0.33871663,0.25468662,-0.18509866,-0.12299197,0.02221263,-0.10487735,-0.15309733,-0.16739874,-0.17984171,-0.13182186,-0.26855037, 
3421.44,0.26199618,0.58138025,0.34792441,0.31095615,0.24218361,0.33703083,0.25774974,-0.18153484,-0.12072747,0.01979859,-0.10428195,-0.1533532,-0.16533621,-0.18086143,-0.1287877,-0.26711807, 
3421.62,0.26322299,0.57694602,0.34811279,0.31507879,0.23952094,0.33904082,0.25579301,-0.18166502,-0.12225895,0.02094525,-0.10650964,-0.15941572,-0.16612858,-0.18104868,-0.13237652,-0.2637338, 
3421.83,0.26595002,0.57500249,0.34381756,0.30980673,0.2370687,0.34232563,0.25312778,-0.17958251,-0.1249545,0.02560764,-0.09924221,-0.15545484,-0.16434988,-0.17907056,-0.13158774,-0.26367623, 
3422.03,0.2605741,0.57749331,0.35514644,0.31348291,0.23717621,0.34449863,0.25492963,-0.18027925,-0.11918746,0.02016286,-0.10263691,-0.15315488,-0.16666755,-0.17992467,-0.12771703,-0.26836026, 
3422.22,0.26069668,0.5770725,0.34874499,0.31098351,0.23797227,0.34425583,0.25478494,-0.18044916,-0.11984488,0.02491619,-0.10467093,-0.15129004,-0.16779707,-0.17669927,-0.13363293,-0.26634768, 
3422.43,0.26182371,0.57600439,0.34727302,0.3090992,0.23922136,0.34087777,0.25317505,-0.18461801,-0.11889377,0.02204646,-0.10773493,-0.16026801,-0.1685743,-0.1814536,-0.12958227,-0.26635918, 
3422.64,0.26298803,0.57926702,0.34793773,0.3124744,0.23764129,0.3408086,0.25321358,-0.1807124,-0.12312101,0.02525621,-0.10584315,-0.1565702,-0.16736315,-0.18268274,-0.13229761,-0.26837409, 
3422.82,0.26311585,0.58311296,0.34809092,0.31179208,0.23695056,0.34723371,0.2556465,-0.18130353,-0.12225816,0.02410026,-0.10394876,-0.15178704,-0.1685078,-0.18032092,-0.13146476,-0.26774687, 
3423.03,0.26347393,0.58007884,0.34971184,0.31248498,0.24082449,0.34095463,0.25669944,-0.17554566,-0.12116751,0.02099166,-0.10414198,-0.15557641,-0.16635105,-0.18032606,-0.12893219,-0.26565868, 
3423.23,0.26376179,0.57996351,0.34987795,0.31081641,0.24382503,0.33803168,0.25325349,-0.18198645,-0.12132377,0.02251757,-0.10131287,-0.15301566,-0.17004496,-0.18297642,-0.13356252,-0.26700851, 
3423.43,0.26001945,0.5763762,0.35127097,0.31340921,0.2378604,0.34009296,0.25380266,-0.1824974,-0.11949666,0.02342015,-0.10385646,-0.15592684,-0.16809157,-0.18048303,-0.13259627,-0.26692113, 
3423.64,0.25803655,0.57923615,0.34924987,0.31217822,0.24096684,0.34111145,0.25402975,-0.18231045,-0.12475564,0.02066397,-0.10491069,-0.15040748,-0.16665439,-0.18068168,-0.12880753,-0.26577973, 
3423.82,0.26038572,0.58015966,0.34767759,0.30978072,0.23862131,0.34078401,0.25356233,-0.18285801,-0.12649742,0.02304516,-0.10335874,-0.15596713,-0.16292946,-0.18231094,-0.13043182,-0.26790118, 
3424.02,0.26276621,0.57720125,0.35287917,0.31092998,0.2369017,0.34290257,0.2543788,-0.17896712,-0.1183296,0.02412196,-0.10406864,-0.15529232,-0.16411842,-0.18147798,-0.1288954,-0.26448277, 
3424.23,0.26104015,0.5774439,0.34809998,0.31319582,0.23676066,0.33820376,0.25389782,-0.17983989,-0.12081296,0.0232365,-0.10570185,-0.15670155,-0.16807473,-0.18032844,-0.13161619,-0.26469409, 
3424.43,0.26224118,0.57818246,0.34856775,0.31218001,0.23875138,0.34094495,0.25459117,-0.18153875,-0.11928772,0.01594661,-0.10676264,-0.15492418,-0.16708466,-0.17849408,-0.1273582,-0.26810452, 
3424.63,0.26011106,0.57857472,0.3511638,0.3153809,0.23666066,0.33918911,0.25362769,-0.18352281,-0.12232161,0.01975513,-0.10264435,-0.15458317,-0.16700411,-0.17939135,-0.12960353,-0.26992166, 
3424.84,0.25744635,0.58200538,0.35226151,0.30906329,0.23785506,0.33957011,0.25460696,-0.17760827,-0.12345891,0.02367891,-0.10391483,-0.15612942,-0.16714248,-0.17923597,-0.12916769,-0.26395562, 
3425.02,0.26386163,0.57831645,0.34889835,0.31314304,0.23634358,0.34119421,0.25415951,-0.18063666,-0.12136727,0.01923778,-0.10786054,-0.15498431,-0.16609868,-0.18307318,-0.12966682,-0.26799175, 
3425.23,0.26116118,0.5805887,0.34969425,0.31123427,0.23987974,0.34197572,0.25600046,-0.18058296,-0.1205193,0.02411809,-0.10090461,-0.15607724,-0.1666311,-0.17973499,-0.1294903,-0.26884994, 
3425.43,0.25864503,0.57929909,0.3510108,0.31209522,0.23887375,0.34430873,0.25604445,-0.18110405,-0.1198553,0.02566811,-0.1045442,-0.15756236,-0.16379392,-0.1806272,-0.12950854,-0.268893, 
3425.63,0.26335385,0.57891566,0.3515881,0.30929437,0.23744351,0.34138188,0.25189951,-0.18414904,-0.11905178,0.02114177,-0.103944,-0.15671098,-0.16606988,-0.18152323,-0.1344966,-0.26467258, 
3425.83,0.263726,0.58156532,0.34833089,0.3122814,0.23720478,0.3410657,0.25858223,-0.18278311,-0.12350059,0.020919,-0.10335541,-0.15771343,-0.16769557,-0.18073405,-0.13125615,-0.26476136, 
3426.02,0.26410168,0.57506406,0.34729308,0.31144699,0.23875163,0.34134534,0.25501266,-0.17946215,-0.12152398,0.020761,-0.10268836,-0.15367997,-0.16453606,-0.17859817,-0.13185471,-0.26584089, 
3426.22,0.2612178,0.57765424,0.35312352,0.31291911,0.23677531,0.34284747,0.25572193,-0.1806545,-0.12363058,0.0189682,-0.10115188,-0.15398814,-0.16596277,-0.17938696,-0.12911309,-0.26854894, 
3426.43,0.26114774,0.57736343,0.35062051,0.31057194,0.23749493,0.34453201,0.25695458,-0.18104622,-0.12134553,0.02215789,-0.10398235,-0.15722361,-0.16899097,-0.17987347,-0.13039076,-0.2686722, 
3426.61,0.26333407,0.57750648,0.34768498,0.31214148,0.23999393,0.33844447,0.25954017,-0.18402022,-0.12136054,0.02171508,-0.10522132,-0.1558595,-0.17024831,-0.17849281,-0.12962756,-0.26604676, 
3426.83,0.25896165,0.57942873,0.35165742,0.31065387,0.2396706,0.33988744,0.25542492,-0.18451066,-0.12143885,0.02424392,-0.10635562,-0.15421349,-0.1645187,-0.18170089,-0.13011986,-0.26814878, 
3427.02,0.26055646,0.5773828,0.34518898,0.31205612,0.23917934,0.33741862,0.25409275,-0.17948662,-0.12524565,0.02106227,-0.10234837,-0.15219039,-0.16804126,-0.18139936,-0.13275456,-0.26499581, 
3427.22,0.25800052,0.58061582,0.34881225,0.30937549,0.23851617,0.34179437,0.2534548,-0.18005453,-0.12116499,0.02472902,-0.10714098,-0.15544789,-0.16838075,-0.17728575,-0.12588783,-0.26564893, 
3427.41,0.26332095,0.57968259,0.35045922,0.31429142,0.23844983,0.34555918,0.25340065,-0.18094026,-0.12064748,0.02099298,-0.10449681,-0.16038011,-0.16610704,-0.18142633,-0.13198826,-0.26822203, 
3427.63,0.26195562,0.58235592,0.34916729,0.31100473,0.24007779,0.34129673,0.25538781,-0.18308415,-0.12070333,0.02223339,-0.10526931,-0.15513629,-0.16679999,-0.17753701,-0.13291326,-0.26523951, 
3427.82,0.26163527,0.57635206,0.34459853,0.30939767,0.24055447,0.34190252,0.25525022,-0.18157208,-0.11798473,0.02418213,-0.10553371,-0.1564779,-0.16644378,-0.18408142,-0.13258502,-0.263684, 
3428.02,0.26263872,0.58200556,0.35042092,0.31327152,0.23755947,0.34069782,0.25280625,-0.18126655,-0.12439141,0.01992244,-0.10562766,-0.15357091,-0.16606952,-0.18378495,-0.13092497,-0.26675773, 
3428.22,0.26558015,0.58087504,0.35446712,0.3077504,0.24085827,0.34092969,0.25176641,-0.18496056,-0.12299036,0.02090061,-0.10549084,-0.15829226,-0.1658099,-0.18140903,-0.13068177,-0.26725224, 
3428.41,0.26104447,0.58052647,0.35098138,0.30693805,0.24018651,0.33952397,0.25553945,-0.18294257,-0.12519071,0.02075078,-0.10536663,-0.15448271,-0.16774139,-0.18101655,-0.13067007,-0.26680824, 
3428.63,0.26055899,0.58082914,0.35256785,0.31256405,0.23780586,0.33945209,0.25882971,-0.1812699,-0.11988632,0.0181275,-0.10671065,-0.15503228,-0.16849284,-0.17863058,-0.13221413,-0.26573882, 
3428.83,0.26101643,0.58281302,0.34959576,0.31300873,0.23657925,0.34271833,0.25383124,-0.18013901,-0.12081397,0.01883047,-0.10651974,-0.15613437,-0.16711949,-0.17940317,-0.12694345,-0.26595387, 
3429.02,0.26067811,0.58043677,0.35005176,0.31164163,0.23994674,0.33999255,0.24942967,-0.18118425,-0.12013594,0.02138175,-0.10271868,-0.15441452,-0.16746378,-0.18364117,-0.13231103,-0.26634178, 
3429.24,0.26183522,0.5801056,0.34984371,0.31104004,0.23966604,0.33855551,0.2570428,-0.17894998,-0.12149499,0.02306669,-0.1047506,-0.15938944,-0.16611081,-0.17996481,-0.13042858,-0.2658357, 
3429.42,0.26107028,0.57607061,0.34541368,0.31321034,0.24042575,0.34146461,0.25616178,-0.18251832,-0.12318907,0.02545488,-0.10413801,-0.15510999,-0.17056206,-0.18204142,-0.13086922,-0.26612955, 
